Auction,VehicleAge,Make,Model,Color,WheelType,VehOdo,Size,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,VNST,VehBCost,WarrantyCost,BYRNO
1,3,7,401,14,1,79393,6,9582,11234,13401,14948,10906,12662,14400,15994,18,7270,1272,25100
1,4,26,497,5,2,37252,6,5047,6194,8342,9521,5265,6275,8540,10178,18,6265,582,22808
1,4,5,18,13,1,77077,10,10969,12833,15090,17097,11393,13156,15400,17151,18,10080,1389,22808
1,3,4,565,7,2,77664,6,5872,6986,9691,10982,6356,7217,9530,10726,18,6265,1272,22808
1,3,7,399,7,0,79127,6,9617,10958,13232,14689,9617,10958,13232,14689,18,6965,803,22808
1,4,25,415,7,1,68920,6,6386,7534,10590,12494,6954,8114,10432,11554,18,7630,1118,25100
1,4,11,121,13,1,69765,3,10686,12200,13962,15045,10286,11875,13572,15017,18,8975,1118,25100
1,5,4,478,14,2,64599,3,3987,5065,8248,10478,4333,5595,7360,9080,18,5460,1703,22808
1,3,26,1009,3,1,76515,7,9832,11445,13866,15527,9989,12087,14378,16266,18,8070,1389,22808
1,4,4,196,2,1,53637,1,5304,6431,9019,10019,5767,6990,9497,10678,18,6060,671,25100
1,4,4,196,2,1,59601,1,5737,6902,9403,10437,5610,6689,9716,11584,18,6265,671,25100
1,4,5,818,5,1,66450,6,4623,5693,8549,9694,4945,6177,8721,10386,18,4775,1118,8655
1,2,4,488,14,2,88519,3,8127,9286,12459,13815,8162,9224,12391,14003,18,7490,2152,17212
1,7,4,5,6,1,78221,5,6838,7664,10752,11631,6619,8751,10059,13144,18,7290,1455,8655
1,2,7,399,13,1,60355,6,11351,12907,15420,16585,12160,13705,15395,16871,18,7490,728,8655
1,4,4,196,9,2,61315,1,4706,5629,8428,9332,5200,6136,8741,9806,18,6585,728,8655
1,7,6,1,12,1,79206,5,6762,8430,11461,14287,8631,10597,12943,15006,18,8295,1220,17212
1,7,7,1018,3,1,68425,12,3595,4808,6669,8065,4008,5459,7404,8743,18,5580,1906,17212
1,5,7,910,6,1,70908,6,3659,4681,6960,8131,4149,5217,7689,9477,18,4475,920,8655
1,3,5,719,13,2,52816,6,5745,6765,9374,10158,5903,6861,9017,10110,18,6080,1086,8655
1,5,18,596,13,1,83965,6,7448,8988,11471,13520,7789,9170,10799,12172,18,8200,1633,8655
1,5,7,388,12,1,82244,12,4901,6068,8914,10339,4968,6280,7864,9633,18,5930,1633,8655
1,4,26,1006,12,1,66607,7,6391,7912,10610,12321,7604,9472,11738,13762,18,7085,1411,17212
1,2,25,442,7,1,74036,3,9040,10155,12445,13934,9673,10951,13248,14561,18,7290,1974,8655
1,3,26,497,8,2,68916,6,5652,6720,9086,10023,6597,7542,10427,11920,18,5580,728,17212
1,4,25,442,14,1,82667,3,6436,7901,10691,13125,6751,8167,9824,11607,18,6385,2152,17212
1,2,7,919,14,1,82477,2,11961,14706,17288,19538,12008,14108,17030,19106,18,7990,1633,17212
1,8,5,719,12,0,89301,6,2937,3876,5557,6682,2911,3816,5573,6667,18,4875,1803,17212
1,5,7,369,6,2,67431,1,3780,4798,7259,9214,4437,5617,7093,8391,18,5175,1020,8655
1,4,4,196,13,2,56214,1,4706,5629,8428,9332,5723,6718,8674,9807,18,5280,671,17212
1,6,26,497,3,1,78261,6,3998,5148,7356,8999,4150,5094,6949,7997,18,5580,803,17212
1,4,29,384,14,2,77353,6,3585,4742,6682,8817,3722,4716,7244,8227,18,4065,569,8655
1,4,7,399,12,2,89936,6,6086,7383,9931,11280,6730,8321,10018,11587,18,6785,853,8655
1,6,8,294,7,1,68876,7,5881,7078,9776,11344,6494,8136,10008,12119,18,7790,1020,8655
1,3,22,992,13,0,64560,1,6922,7843,10723,11636,6969,7990,10831,11662,18,6385,630,8655
1,3,15,674,7,2,61704,6,6764,7994,10391,11300,7092,8082,10403,11501,18,6985,728,8655
1,3,4,980,13,2,68557,12,7066,8681,11115,12955,6668,8089,10584,12316,18,7690,1801,17212
1,5,4,478,8,1,65850,3,4343,5452,7626,8987,4333,5595,7360,9080,18,6385,1703,8655
1,6,5,719,3,1,57775,6,3937,4955,7493,9431,3977,5031,7203,7967,18,6140,1086,8655
1,2,6,104,2,2,89555,6,8243,9131,11893,12668,9020,9897,12565,13339,18,7185,1243,20207
1,2,15,861,3,2,50605,6,5787,6757,8737,10103,6126,7673,9783,10970,18,7195,505,8655
1,4,6,181,13,3,69472,10,7422,9081,11616,13390,9179,10131,12122,13147,18,9600,1215,20207
1,3,7,399,2,1,77302,6,9760,11042,13543,14810,10789,12243,14042,15110,18,8255,803,8655
1,5,6,250,14,1,76448,9,6520,7801,10463,12153,5967,8015,9661,11730,18,8190,1155,8655
1,4,5,18,7,2,72668,10,9507,11079,13833,15424,10250,11909,14604,15924,18,9700,1389,20207
1,3,6,138,14,2,54830,6,7124,8241,10989,12108,7035,8189,10242,11380,18,7290,754,20207
1,4,5,719,12,2,33412,6,5196,6296,9062,10235,5130,6125,8318,9436,18,6485,882,8655
1,2,5,719,13,0,47318,6,7627,8404,10522,11026,7741,8466,11057,11718,18,6695,975,8655
1,3,18,596,13,1,57605,6,9684,10817,13384,14588,9983,11249,13424,14541,18,8695,1003,20207
1,8,4,141,8,0,65791,11,3468,4433,6672,7844,3698,4809,6914,8310,18,7500,2441,8655
1,8,18,713,6,2,75197,1,2566,3787,5892,8696,1880,2790,4192,5258,18,4165,1103,20207
1,6,6,880,3,1,70984,6,3193,3773,6336,6915,3040,4149,6171,7150,18,5780,1155,20207
1,6,4,904,14,1,81519,4,8507,10125,12784,14159,10018,11562,14498,16152,18,9300,1763,20207
1,6,6,884,5,1,69707,6,3378,4313,6574,7436,2849,3490,5874,6529,18,5640,1215,20207
1,6,6,260,3,1,67628,7,7286,9200,11273,14234,8481,10044,12087,13206,18,7990,1411,20207
1,4,5,719,13,2,66631,6,5196,6296,9062,10235,5483,6544,8452,9589,18,5680,1215,8655
1,6,5,686,12,0,73118,2,6854,8353,10292,11353,6994,8404,10290,12365,18,8895,1857,20207
1,5,5,689,6,1,81112,2,7509,9106,11278,13278,7930,9531,10807,12741,18,7890,1503,8655
1,5,4,196,13,1,53043,1,5252,6214,8150,9398,4535,5556,7885,9661,18,4875,671,17212
1,5,7,652,2,1,62461,11,8239,9251,11187,11978,8399,9702,11914,13446,18,9195,728,17212
1,3,4,557,13,1,79464,6,7092,8447,10732,12149,6831,8131,10242,11662,18,7185,1038,17212
1,5,6,663,13,1,68893,1,3614,4602,6802,8255,3521,4648,6822,7933,18,5175,630,17212
1,3,7,395,6,1,86449,2,11687,14402,15549,18077,12097,15067,15756,18624,18,8295,1633,25100
1,4,21,521,13,2,60352,1,5799,6977,8729,10270,4843,5647,8608,9519,18,6180,533,25100
1,6,6,260,8,1,70616,7,8688,10343,12235,13420,8221,9910,12306,13965,18,9600,1623,25100
1,4,4,565,12,1,78244,6,6904,8718,10076,12160,6257,7937,9889,11649,18,6685,1272,25100
1,4,4,980,6,2,78344,12,7242,9202,11140,13504,6151,8003,9528,12093,18,6285,2091,25100
1,4,15,861,2,2,63863,6,4723,5797,7971,9013,5067,6336,8342,9936,18,5580,533,25100
1,3,4,478,5,2,77400,3,8356,9577,11798,13138,8186,9279,11674,12864,18,8395,1974,25100
1,2,30,143,2,2,84284,6,10797,11611,15208,16216,11515,12722,15647,17226,18,10305,594,25100
1,2,4,196,3,2,70064,1,7253,7739,10294,10860,7079,7683,10088,10773,18,6285,803,25100
1,3,4,950,2,1,75801,7,13948,16586,17147,18991,13844,16396,17794,19911,18,9095,1155,25100
1,5,5,719,13,2,52413,6,4139,5095,7523,8457,4553,5705,7466,8846,18,5900,1086,10410
1,4,11,281,3,2,32293,6,5501,6388,8729,9833,4801,5758,8168,9451,18,5480,462,17212
1,3,26,497,14,2,69937,6,6210,7471,9754,10585,6544,7685,9674,10891,18,5280,728,17212
1,3,22,992,2,1,56911,1,6946,7951,10219,11082,6920,7785,10671,11519,18,5880,588,17212
1,4,5,689,6,2,75712,2,9125,10660,12503,13854,7939,9429,12058,13436,18,8295,1389,17212
1,4,25,415,6,1,69161,6,6993,8195,10411,11555,6415,7714,9976,11166,18,7690,1118,17212
1,2,4,196,14,2,73164,1,7253,7702,10222,10884,6378,7276,9850,10774,18,6585,803,17212
1,3,3,243,13,1,84393,10,15828,17789,19389,21791,14563,16397,18423,20248,18,11810,1763,17212
1,4,33,793,3,0,60001,10,11265,13218,14960,17120,11323,13281,14750,16613,18,10305,1703,17212
1,2,4,196,7,2,41180,1,7253,7702,10222,10884,6669,7185,9995,10483,18,6080,623,17212
1,4,4,196,5,2,75678,1,5188,6265,8985,10850,4671,5796,7858,9266,18,6080,803,17212
1,5,6,663,14,2,79374,1,3375,4013,6244,6947,3373,4466,6731,7806,18,4375,686,17212
1,4,29,384,14,1,56045,6,4175,5159,7281,8997,3722,4716,7244,8227,18,4875,505,17212
1,3,7,369,13,2,80199,1,6196,7286,9796,10764,5738,7057,9752,10620,18,5680,1243,17212
1,4,25,616,4,0,80406,12,7959,8619,12116,12823,8147,8997,12303,13215,18,6285,2412,17212
1,5,6,260,3,1,84289,7,9469,11187,13339,15026,9343,11791,13536,15482,18,10100,1763,17212
1,2,26,94,14,1,82759,6,10768,12543,14863,17825,12542,13992,16219,17447,18,9205,1373,17212
1,4,25,415,3,1,66476,6,7003,8222,10833,11983,6438,7791,10605,11874,18,7095,1118,17212
1,3,7,366,7,1,88130,3,8845,10686,12418,14371,8274,10061,12085,13688,18,7300,1633,17212
1,4,4,458,13,1,42703,6,6703,7877,10624,12166,6192,7556,10270,11882,18,7500,623,17212
1,4,21,681,14,2,67796,2,8463,9639,11492,12711,8208,10243,11097,13427,18,7500,533,17212
1,3,6,184,7,2,84287,10,10003,11368,13668,15255,9796,11295,13569,15101,18,9105,1503,17212
1,9,21,634,2,0,84327,7,3835,4441,6748,7814,3835,4441,6655,7707,18,6745,1673,17212
1,5,6,880,6,1,74415,6,3755,4883,6953,9042,3372,4537,6617,7592,18,5890,1155,17212
1,5,6,260,11,1,88067,7,9520,10828,13703,14847,9840,11102,13827,14800,18,8305,1763,17212
1,3,6,138,13,2,71727,6,6836,8163,10523,11832,6463,7712,10512,11700,18,6295,920,17212
1,4,15,861,13,2,61935,6,3896,4331,7227,7578,4122,4522,7428,7968,18,4585,533,17212
1,8,4,953,7,1,88201,7,5021,6097,8267,9857,4584,5924,8048,9553,18,7350,2452,17212
1,5,4,950,2,1,79995,7,7614,9027,11627,12758,7741,9469,11598,13784,18,8150,1155,17212
1,3,4,478,2,1,55697,3,8044,9283,11738,13206,7514,8703,11029,12259,18,8905,1500,25100
1,3,9,48,7,1,46698,6,10303,11569,15016,16128,9569,10639,12921,14407,18,10815,482,25100
1,3,4,488,3,1,65890,3,8629,10043,12115,13989,8201,9657,11739,13412,18,8305,1703,25100
1,2,33,793,2,1,77853,10,12383,15035,16568,19196,12715,14554,16766,18245,18,10110,1974,25100
1,4,6,551,3,2,80662,10,8206,9764,12004,14047,7776,9125,12086,13356,18,8000,1503,25100
1,4,4,565,6,2,84801,6,6422,8171,9471,11592,6380,7981,9541,11071,18,7095,1373,25100
1,5,4,173,13,2,81208,1,3195,4084,6132,6932,2862,3727,5887,7667,18,4850,1243,25100
1,5,4,950,3,1,85396,7,6943,7981,10274,11810,7484,9580,11272,13925,18,7500,1243,25100
1,5,4,980,3,1,85934,12,6059,7738,9552,11190,5657,7182,9161,10714,18,7700,2282,25100
1,3,15,674,12,0,66973,6,6897,8081,10483,11438,6838,8033,10385,11384,18,6595,728,25100
1,4,29,384,13,2,83150,6,4169,5138,7564,8488,3722,4716,7244,8227,18,5890,594,25100
1,4,4,950,3,0,98497,7,9779,11977,14078,16629,9095,11201,13036,15780,18,5990,1341,25100
1,3,15,868,13,1,86510,8,9328,10420,12773,13507,8133,9493,12436,13371,18,6495,983,25100
1,2,6,184,13,1,78149,10,11396,12376,15519,16353,11572,12890,15100,16384,18,10515,1389,25100
1,3,30,143,7,2,44937,6,10785,11754,14959,16173,10916,11971,14911,16489,18,11215,482,25100
1,5,25,618,5,1,89860,12,7348,8519,11183,12279,6990,8400,10618,12256,18,6995,5092,25100
1,4,14,203,5,0,83974,4,11741,13614,15918,17039,11885,13846,15875,17195,18,10815,1893,25100
1,5,4,173,13,1,51488,1,3037,3969,5929,6701,2862,3727,5887,7667,18,5890,920,25100
1,5,6,260,7,1,93110,7,9520,10828,13576,14734,9520,10828,13614,14878,18,7650,1918,25100
1,3,5,813,13,1,44959,6,9029,10279,12793,13999,8596,9615,12295,13790,18,8605,834,25100
1,1,30,143,7,2,61256,6,12291,13176,15839,17253,12129,13043,15394,16342,18,10815,533,25100
1,2,4,980,8,1,78787,12,9016,10955,13592,15315,9122,11717,13632,15570,18,7900,2091,25100
1,4,25,411,12,0,42976,6,6527,7707,10377,12253,6500,7695,9412,10945,18,6995,764,25100
1,6,6,880,14,2,87590,6,3063,4086,6191,7095,2517,3747,5494,7016,18,4125,1243,25100
1,5,7,320,7,1,83730,8,6023,7743,9270,10896,5848,7436,9314,10865,18,6995,983,25100
1,6,6,250,5,1,82420,9,7401,8885,11136,12783,6510,7892,10054,11131,18,7300,1243,25100
1,4,25,411,7,1,69960,6,6527,7707,10377,12253,6132,7351,9796,10915,18,7900,923,25100
1,2,5,813,3,2,37559,6,8155,8871,12333,13025,8032,8800,11696,12284,18,8200,762,25100
1,3,4,458,13,1,67762,6,7836,9371,11432,12981,8061,9372,11709,13050,18,7500,728,25100
1,5,4,565,14,1,88821,6,5092,6223,8302,9642,4299,5509,7699,9170,18,5590,1373,25100
1,8,7,652,12,1,76737,11,3970,4970,6883,7997,3473,4413,6835,7517,18,6245,1103,17212
1,4,15,764,14,1,51800,1,4545,5630,7548,8465,4099,5241,7020,7961,18,5790,505,17212
1,3,15,861,12,2,65385,6,5840,7033,9245,10174,5831,7118,9311,11042,18,5390,533,17212
1,6,8,294,14,1,77670,7,6764,8820,10427,13961,7048,8350,11081,12421,18,8000,1155,17212
1,3,11,281,13,2,65900,6,7085,8128,10486,11476,6508,7688,10026,11220,18,7500,533,17212
1,6,4,173,12,2,90919,1,2733,3523,5345,6323,2513,3500,5673,6419,18,4650,1341,17212
1,2,30,143,3,2,67940,6,11303,12308,15145,16486,11931,12973,15985,16905,18,9310,533,17212
1,7,7,910,6,1,76684,6,3328,4387,6292,7803,2629,3741,5356,6665,18,4735,1220,17212
1,3,11,850,3,2,75910,6,8259,9586,12301,13172,7590,9201,11967,13037,18,6545,803,17212
1,3,5,719,11,2,49228,6,6115,7114,9158,10097,5522,6722,8901,10083,18,5990,975,17212
1,5,4,109,7,1,60931,1,4452,5483,8350,10283,3411,4183,6331,7764,18,5640,728,17212
1,4,7,910,7,1,96574,6,4739,6050,8047,9577,4317,5728,7319,9711,18,4735,1053,17212
1,8,5,719,5,1,63866,6,2764,3466,5566,6557,2830,3711,5822,6736,18,5150,1515,17212
1,1,30,143,12,2,77365,6,12296,13192,14995,16245,12129,13043,15394,16342,18,10715,569,17212
1,5,22,582,7,1,76674,3,8933,10770,13290,15677,8198,9827,12876,14542,18,10665,1155,17212
1,3,4,196,13,2,46488,1,5454,6289,8654,9663,5769,6769,9063,10236,18,6495,623,17212
1,3,4,196,14,2,78401,1,5938,7174,9239,10731,5871,7054,9417,10570,18,6295,803,17212
1,6,25,442,8,1,85545,3,4525,5779,7463,8925,4203,5445,7060,8756,18,7195,2152,17212
1,2,25,442,2,1,83537,3,9128,10572,12975,14263,9383,10786,13432,14915,18,7095,2152,20207
1,6,14,436,13,1,90953,7,5628,6760,8785,9880,5675,7205,9494,10830,18,6245,2062,20207
1,6,4,621,8,2,87467,3,3751,5211,6800,8478,3465,4521,6141,7386,18,6190,2152,20207
1,5,7,369,4,1,70070,1,4104,5049,7177,8346,3840,5070,7490,9889,18,5590,1155,20207
1,2,4,488,2,2,71311,3,8055,8984,11551,12719,8156,9376,11915,13318,18,8200,1974,20207
1,5,4,953,7,1,86461,7,8288,10042,12432,13877,7403,9401,12037,13984,18,7600,2152,20207
1,3,25,415,13,1,65726,6,8270,9587,12252,14203,8472,10334,12163,13975,18,8200,1118,20207
1,7,7,341,12,1,76121,7,4735,5889,8006,9282,4208,5461,7413,9085,18,7095,1455,20207
1,5,4,563,14,1,65750,6,4615,5983,7678,9273,5360,6595,8983,10116,18,7095,1118,20207
1,2,4,488,13,1,85195,3,8769,10031,12448,14034,9060,10735,13053,14713,18,8000,2152,20207
1,2,6,184,7,2,89376,10,11643,12830,15273,16396,10597,11887,14270,15587,18,9610,1503,20207
1,2,6,104,14,2,42676,6,8704,9773,12469,13479,7536,9082,10738,12378,18,8000,834,20207
1,3,25,411,12,2,57792,6,7532,8718,11324,13068,6889,7871,10804,11614,18,7300,837,20207
1,2,7,401,3,1,66765,6,12277,15957,16124,20016,11512,14465,15474,18633,18,9105,1508,20207
1,3,15,861,5,2,45451,6,5534,6631,9198,9928,5680,6914,9122,10260,18,6495,482,20207
1,3,26,497,13,2,72021,6,6533,7661,9662,10865,6350,7536,9686,10608,18,6190,803,20207
1,8,26,782,6,2,69114,1,1971,2747,4893,6819,1852,2793,4757,5903,18,4235,1711,20207
1,3,25,415,14,1,52373,6,8130,9409,11719,13052,8472,10334,12163,13975,18,8705,1003,20207
1,3,14,534,14,1,89210,8,10177,11707,13951,15243,10063,11774,13695,15231,18,8000,723,20207
1,4,11,281,7,2,48044,6,5205,6609,8919,10358,4807,5998,7963,9138,18,5890,482,20207
1,5,5,939,12,0,67490,12,5369,6960,8676,11225,5049,6645,7677,10229,18,6895,1411,20207
1,4,5,813,3,2,62538,6,4658,5765,8092,9012,4227,5372,7744,8825,18,5890,1020,20207
1,6,5,719,7,1,48917,6,4568,5515,9217,11128,4220,5216,7482,8683,18,6190,1046,20207
1,9,7,1069,14,0,77145,4,4292,5046,7564,8757,4292,5046,7554,8739,18,9055,1572,20207
1,5,7,369,5,2,82295,1,3501,4712,6890,8057,3302,4258,6368,7172,18,4650,1243,17212
1,7,4,785,12,1,82730,9,4229,5031,7551,8610,3501,4224,6905,7773,18,5690,2322,17212
1,4,4,478,13,1,81871,3,8381,9922,11952,13777,9050,10767,12837,14809,18,8100,2152,17212
1,4,19,571,2,1,80283,8,9228,11179,13425,14544,9276,11706,13540,15432,18,7300,983,17212
1,5,7,369,12,1,80862,1,3995,5011,7366,8345,3416,4628,6741,7883,18,6090,1243,17212
1,5,19,795,7,2,86660,6,4023,5056,7254,8463,3538,4543,7284,8641,18,5050,983,17212
1,8,5,818,8,1,86432,6,2650,3728,5554,6475,2355,3423,5291,6472,18,4935,1673,17212
1,6,7,910,13,1,84618,6,3303,4568,5984,7579,3234,4410,6343,8026,18,5340,983,17212
1,4,25,442,7,1,85769,3,6392,8008,9849,11464,6022,7554,9571,11122,18,6895,2152,17212
1,6,4,478,14,2,97439,3,3415,4616,6879,7950,3467,4522,6663,7723,18,4550,2351,17212
1,5,7,388,5,2,96209,12,4605,5962,8143,9471,4401,5835,7862,10424,18,4750,1774,17212
1,3,29,384,3,2,42341,6,4838,5904,7591,9263,4757,6051,8434,9287,18,5225,482,1081
1,5,6,171,3,2,72768,12,5658,7205,9175,10958,5113,6579,8885,10776,18,6545,1623,8655
1,4,26,497,7,2,43726,6,5459,6660,8942,10112,5280,6405,8481,9979,18,6695,623,8655
1,8,26,1006,5,1,62654,7,2286,3024,4952,5474,2415,3384,5370,6050,18,4585,1711,8655
1,5,5,719,11,2,76845,6,3698,4737,7435,8348,4187,5232,7896,8935,18,4235,1389,8655
1,3,22,992,3,1,73873,1,8177,9634,11988,13393,7535,8555,11287,12534,18,7300,686,8655
1,3,26,497,13,2,86321,6,6462,7606,9464,10787,5699,7099,9243,10529,18,4250,853,8655
1,5,14,537,5,1,88579,8,6992,8949,10537,12472,7310,9058,11193,12455,18,7250,983,8655
1,6,14,537,6,1,73275,8,7444,8508,10958,11770,6155,8077,9682,11517,18,8355,920,8655
1,3,5,689,13,2,80177,2,9667,11394,14014,15414,9006,10751,12650,14490,18,7300,1503,8655
1,3,4,196,14,2,60838,1,5464,6589,8918,10065,5769,6769,9063,10236,18,6275,728,10410
1,4,5,937,13,2,82622,12,6155,7633,9859,11615,6087,8130,9965,12339,18,7400,1763,20207
1,2,30,156,5,2,90280,6,11453,13345,17353,18529,12420,14261,18109,18685,18,10010,620,20207
1,5,5,818,13,1,64835,6,3523,4766,7044,8326,4295,5715,7863,9145,18,6090,1118,20207
1,4,4,565,14,1,71458,6,5679,7009,9467,10673,5278,6544,8586,9724,18,7400,1272,20207
1,4,25,411,13,0,42543,6,5777,6963,8737,10353,5869,7100,9294,10866,18,7195,764,20207
1,3,11,850,3,0,66671,6,7611,8947,11415,12497,7611,8947,11415,12497,18,8200,728,20207
1,5,4,953,14,1,89985,7,7923,9641,12526,14268,7144,8936,11440,13260,18,8200,2152,20207
1,6,22,1046,13,1,85234,7,7466,8809,11567,12895,7820,10097,11475,13706,18,8405,853,20207
1,3,6,184,7,2,89630,10,9793,11086,13956,15042,9524,10920,13389,14911,18,8605,1503,25100
1,3,4,458,5,0,73588,6,8195,9453,11754,13447,8195,9453,11754,13447,18,6895,803,25100
1,6,4,5,12,1,74590,5,7755,9392,12485,13458,6105,7358,10801,12132,18,10615,1155,25100
1,3,11,850,14,1,53149,6,8878,10813,12298,13815,8049,10176,11856,13865,18,8805,671,25100
1,9,4,5,14,1,77875,5,2712,3637,5657,6574,2663,3871,4910,7137,18,5590,1572,25100
1,8,5,719,15,1,58593,6,3038,4023,5878,7783,3168,4152,6005,7309,18,6395,1386,25100
1,3,4,196,2,2,71076,1,5400,6537,8747,10589,5979,6891,9496,10358,18,6295,803,25100
1,2,6,184,7,2,83052,10,10254,11180,14404,15120,9862,11014,13186,14300,18,10210,1503,25100
1,1,6,510,13,1,80536,2,14098,15798,18699,20232,14496,16204,18616,20395,18,9910,1373,25100
1,3,30,143,7,1,40494,6,10948,12059,14940,16073,11102,12326,14448,15815,18,10815,482,25100
1,6,7,910,2,2,63352,6,2128,3334,5380,6699,3189,4322,6076,7126,18,5290,825,25100
1,3,7,366,12,1,88118,3,9027,12200,12852,15703,7510,9321,11077,12846,18,7700,1763,25100
1,5,9,48,7,1,81195,6,8678,9896,12770,14368,7935,8949,11641,13278,18,9005,594,25100
1,5,4,563,8,1,67951,6,5335,6618,8698,10037,5086,6391,8329,9896,18,6295,1118,25100
1,3,4,196,13,2,86812,1,6470,7430,10480,12035,6232,7152,9617,10478,18,5990,853,25100
1,4,4,563,13,1,57480,6,6907,8323,10666,11831,5473,6862,9166,10593,18,7095,1003,25100
1,3,4,196,13,2,82935,1,5296,6468,8579,10477,5101,6249,8789,9772,18,6295,853,25100
1,2,11,281,13,2,45104,6,8325,9248,11986,13050,8620,9628,11982,13383,18,6795,482,8655
1,4,25,411,13,2,75720,6,5722,6939,9469,10552,6330,7867,9446,10739,18,7195,1038,8655
1,5,14,437,4,1,76895,7,8386,9753,11851,14314,7607,8951,11268,12650,18,8305,1740,8655
1,2,6,254,13,1,41766,7,13514,15830,17682,20518,13194,15869,16815,19664,18,11520,905,8655
1,4,7,910,6,1,81945,6,3938,5372,7571,9061,3928,5206,7514,8464,18,5690,983,8655
1,4,4,478,5,1,65049,3,6243,7554,10028,11318,6506,7941,10161,12402,18,7600,1703,8655
1,4,7,399,2,1,80106,6,6695,8296,10880,12344,6526,8236,9919,11979,18,6445,853,8655
1,5,7,366,2,1,77614,3,6322,7342,10179,11404,6202,7727,10171,11899,18,7350,1506,25100
1,6,2,757,2,1,75944,7,5117,6684,8948,10624,4529,6208,8359,10288,18,6995,3667,25100
1,3,26,497,3,1,49629,6,5980,7289,9451,10411,5617,6990,8903,11079,18,6995,623,25100
1,1,4,488,5,2,73179,3,10665,11665,15139,16240,8889,10041,12993,14048,18,8905,1974,25100
1,4,6,551,3,1,89852,10,7465,9004,11873,13232,7533,9638,11043,13051,18,7300,1503,25100
1,5,6,880,14,2,65073,6,3366,4520,6812,7906,3254,4233,6516,7286,18,5490,1020,25100
1,7,4,173,12,0,95556,1,2421,3217,5217,6327,2421,3217,5217,6327,18,4350,1641,25100
1,6,4,890,13,1,72435,4,9963,12309,13593,14887,7619,9083,12085,13352,18,10415,1623,25100
1,6,7,353,7,1,93462,5,6332,8663,10061,13136,6307,8377,11183,12961,18,7600,909,25100
1,7,25,432,13,1,84242,6,3638,4953,6448,7891,2286,2966,5407,6132,18,5490,2712,25100
1,5,7,369,5,2,78318,1,3776,5081,7383,9934,3738,4889,6780,8131,18,4350,1155,25100
1,3,4,478,2,2,78339,3,8052,9103,11583,12901,7930,9129,11421,12726,18,7500,1974,25100
1,8,5,939,7,2,78080,12,2934,3957,5915,7252,2762,3827,5735,7134,18,5150,1923,25100
1,7,17,940,14,1,74017,3,6224,8301,10389,13856,6052,7780,9532,11895,18,7550,1103,25100
1,4,4,565,14,2,78478,6,6207,7418,9930,11193,6065,7570,9367,11078,18,6995,1272,25100
1,4,7,351,2,1,40405,5,7048,9051,11119,13535,6422,8084,10843,12353,18,7800,482,25100
1,3,15,774,2,0,63197,2,7908,9161,11532,12440,7908,9161,11532,12440,18,7500,728,25100
1,5,7,345,5,0,71034,7,7297,8691,11922,14200,7297,8691,11922,14200,18,9510,1740,25100
1,4,25,415,8,1,73201,6,6500,7968,10054,11399,7649,9080,11829,14043,18,8505,1272,25100
1,6,7,652,7,1,82587,11,5372,6708,8818,9937,5287,6443,8784,10072,18,6995,853,17212
1,9,18,963,5,0,76207,8,3297,4241,6402,7505,3297,4241,6402,7505,18,6695,1689,17212
1,3,18,587,2,2,85815,6,10160,11819,14098,15560,9872,11685,13778,15317,18,5790,1113,17212
1,7,5,818,13,1,80330,6,2480,3180,5648,6370,3047,3836,6437,7029,18,5640,1673,17212
1,4,6,168,14,2,88487,12,6367,6979,10254,10798,6617,7075,10703,11259,18,5540,1763,17212
1,6,11,281,2,2,78786,6,3091,4214,5991,7522,2773,3872,6057,6872,18,5150,569,17212
1,3,4,478,13,2,65142,3,8033,9142,11410,12897,7511,8785,10676,12354,18,8100,1703,17212
1,3,5,813,14,2,64792,6,7663,8710,11218,12656,7145,8326,11017,11962,18,7195,1020,17212
1,3,4,109,3,1,82375,1,4343,5766,8050,9412,5382,6616,8155,9363,18,6090,853,17212
1,4,7,910,3,1,83706,6,4296,5669,7880,8957,3921,5235,7104,9485,18,5590,983,17212
1,5,7,369,12,1,81856,1,4067,5286,7456,8501,3738,4889,6780,8131,18,5035,1243,17212
1,2,2,518,7,2,86238,3,9220,11586,14824,16335,10101,12487,14211,16386,18,8305,1633,17212
1,2,4,488,14,1,88936,3,9047,10644,13027,14965,9021,10794,12684,15303,18,8000,2152,17212
1,1,30,143,2,2,73630,6,11947,12762,15764,16552,12190,12899,15791,16901,18,10415,569,17212
1,8,4,907,6,1,83182,4,6749,8719,10808,12867,7271,8287,11550,13174,18,10210,2063,17212
1,4,7,369,14,2,89774,1,4672,6086,8483,11050,4518,5587,8052,9079,18,5490,1243,17212
1,6,15,861,14,2,52271,6,3326,4018,6211,6736,1863,2457,4882,5476,18,4850,505,17212
1,4,26,497,12,1,76488,6,5732,7180,8912,10468,4975,6063,8116,9119,18,6295,803,17212
1,3,26,497,14,2,63063,6,5944,7240,9134,10559,5890,7083,9430,10521,18,6190,728,17212
1,6,4,173,7,2,65682,1,2748,3890,5689,7152,2418,3343,5324,6350,18,4650,1020,17212
1,3,4,557,7,2,66950,6,7290,8532,11099,12418,7122,8334,10931,11944,18,6895,923,17212
